Linux 4.15.0-211-generic (133414165dce) 	06/24/23 	_x86_64_	(96 CPU)

00:32:06        CPU     %user     %nice   %system   %iowait    %steal     %idle
00:46:27        all      0.26      0.01      0.92      0.00      0.00     98.81
00:46:28        all     44.72      0.01      5.22      0.00      0.00     50.05
00:46:29        all     22.90      0.02      1.82      0.00      0.00     75.26
00:46:30        all      0.57      0.00      1.60      0.00      0.00     97.83
00:46:31        all      0.20      0.02      0.95      0.00      0.00     98.83
00:46:32        all      0.30      0.00      0.91      0.00      0.00     98.79
00:46:33        all      0.22      0.02      0.95      0.00      0.00     98.81
00:46:34        all      0.25      0.02      0.87      0.00      0.00     98.86
00:46:35        all      0.21      0.02      1.01      0.00      0.00     98.76
00:46:36        all      0.19      0.00      0.94      0.00      0.00     98.87
00:46:37        all      0.22      0.02      0.94      0.00      0.00     98.82
00:46:38        all      0.24      0.02      0.88      0.00      0.00     98.86
00:46:39        all      0.23      0.01      0.92      0.00      0.00     98.84
00:46:40        all      0.45      0.01      1.63      0.00      0.00     97.91
00:46:41        all      0.19      0.02      0.96      0.00      0.00     98.83
00:46:42        all      0.23      0.02      0.95      0.00      0.00     98.80
00:46:43        all      0.22      0.02      0.95      0.00      0.00     98.81
00:46:44        all     25.82      0.02      4.50      0.00      0.00     69.66
00:46:45        all     31.12      0.05      1.55      0.00      0.00     67.28
00:46:46        all      0.21      0.01      0.95      0.00      0.00     98.83
00:46:47        all      0.27      0.00      0.86      0.00      0.00     98.87
00:46:48        all      0.21      0.02      0.92      0.00      0.00     98.85
00:46:49        all      0.19      0.02      0.94      0.00      0.00     98.85
00:46:50        all      0.51      0.00      1.74      0.00      0.00     97.75
00:46:51        all      0.29      0.02      0.93      0.00      0.00     98.76
00:46:52        all      0.21      0.03      0.96      0.00      0.00     98.80
00:46:53        all      0.25      0.02      0.89      0.00      0.00     98.84
00:46:54        all      0.22      0.02      0.93      0.00      0.00     98.83
00:46:55        all      0.20      0.01      0.95      0.00      0.00     98.84
00:46:56        all      0.21      0.02      0.95      0.00      0.00     98.82
00:46:57        all      0.17      0.00      0.98      0.00      0.00     98.85
00:46:58        all      0.22      0.01      0.97      0.00      0.00     98.80
00:46:59        all      0.22      0.01      0.93      0.00      0.00     98.84
00:47:00        all     38.63      0.01      5.53      0.00      0.00     55.83
00:47:01        all     20.79      0.01      1.49      0.00      0.00     77.72
00:47:02        all      0.21      0.01      0.96      0.00      0.00     98.82
00:47:03        all      0.20      0.01      0.98      0.00      0.00     98.81
00:47:04        all      0.23      0.00      0.93      0.00      0.00     98.84
00:47:05        all      0.21      0.01      0.95      0.00      0.00     98.83
00:47:06        all      0.21      0.01      0.92      0.00      0.00     98.86
00:47:07        all      0.17      0.01      1.00      0.00      0.00     98.82
00:47:08        all      0.18      0.01      0.96      0.00      0.00     98.85
00:47:09        all      0.18      0.00      0.96      0.00      0.00     98.86
00:47:10        all      0.53      0.01      1.91      0.00      0.00     97.55
00:47:11        all      0.19      0.02      0.96      0.00      0.00     98.83
00:47:12        all      0.24      0.01      0.90      0.00      0.00     98.85
00:47:13        all      0.25      0.01      0.89      0.00      0.00     98.85
00:47:14        all      0.22      0.01      0.96      0.00      0.00     98.81
00:47:15        all      0.19      0.01      0.98      0.00      0.00     98.82
00:47:16        all     11.02      0.01      4.28      0.00      0.00     84.68
00:47:17        all     46.32      0.02      1.93      0.00      0.00     51.73
00:47:18        all      0.31      0.02      1.03      0.00      0.00     98.64
00:47:19        all      0.19      0.01      0.94      0.00      0.00     98.86
00:47:20        all      1.08      0.00      2.21      0.05      0.00     96.65
00:47:21        all      0.21      0.03      0.93      0.00      0.00     98.83
00:47:22        all      0.24      0.00      0.93      0.00      0.00     98.83
00:47:23        all      0.21      0.02      0.95      0.00      0.00     98.82
00:47:24        all      0.17      0.01      1.01      0.00      0.00     98.81
00:47:25        all      0.17      0.01      0.99      0.00      0.00     98.83
00:47:26        all      0.19      0.01      0.97      0.00      0.00     98.83
00:47:27        all      0.21      0.01      0.93      0.00      0.00     98.85
00:47:28        all      0.17      0.01      0.97      0.00      0.00     98.85
00:47:29        all      0.21      0.01      0.93      0.00      0.00     98.85
00:47:30        all      0.48      0.02      1.80      0.00      0.00     97.70
00:47:31        all      0.20      0.02      0.95      0.00      0.00     98.83
00:47:32        all      0.18      0.01      1.00      0.00      0.00     98.81
00:47:33        all     34.25      0.01      5.50      0.00      0.00     60.24
00:47:34        all     29.74      0.02      1.73      0.00      0.00     68.51
00:47:35        all      0.21      0.00      0.97      0.00      0.00     98.82
00:47:36        all      0.23      0.01      0.95      0.00      0.00     98.81
00:47:37        all      0.21      0.02      0.98      0.00      0.00     98.79
00:47:38        all      0.21      0.01      0.93      0.00      0.00     98.85
00:47:39        all      0.21      0.02      0.93      0.00      0.00     98.84
00:47:40        all      0.52      0.02      1.72      0.00      0.00     97.74
00:47:41        all      0.21      0.02      0.97      0.00      0.00     98.80
00:47:42        all      0.23      0.00      0.95      0.00      0.00     98.82
00:47:43        all      0.23      0.01      0.93      0.00      0.00     98.83
00:47:44        all      0.18      0.01      0.94      0.00      0.00     98.87
00:47:45        all      0.20      0.02      0.96      0.00      0.00     98.82
00:47:46        all      0.21      0.00      0.93      0.00      0.00     98.86
00:47:47        all      0.20      0.02      0.96      0.00      0.00     98.82
00:47:48        all      0.22      0.01      0.93      0.00      0.00     98.84
00:47:49        all      3.32      0.01      1.00      0.00      0.00     95.67
00:47:50        all     47.57      0.01      5.58      0.00      0.00     46.84
00:47:51        all      9.33      0.02      1.36      0.00      0.00     89.29
00:47:52        all      0.18      0.01      0.95      0.00      0.00     98.86
00:47:53        all      0.19      0.01      0.98      0.00      0.00     98.82
00:47:54        all      0.16      0.01      0.97      0.00      0.00     98.86
00:47:55        all      0.21      0.01      0.94      0.00      0.00     98.84
00:47:56        all      0.21      0.01      0.96      0.00      0.00     98.82
00:47:57        all      0.19      0.02      0.99      0.00      0.00     98.80
00:47:58        all      0.23      0.02      0.92      0.00      0.00     98.83
00:47:59        all      0.21      0.02      0.95      0.00      0.00     98.82
00:48:00        all      0.56      0.02      1.68      0.00      0.00     97.73
00:48:01        all      0.20      0.01      0.96      0.00      0.00     98.83
00:48:02        all      0.20      0.02      0.97      0.00      0.00     98.81
00:48:03        all      0.19      0.01      0.98      0.00      0.00     98.82
00:48:04        all      0.22      0.01      0.98      0.00      0.00     98.79
00:48:05        all      0.26      0.02      0.87      0.00      0.00     98.85
00:48:06        all     31.64      0.01      4.98      0.00      0.00     63.37
00:48:07        all     33.55      0.00      1.27      0.00      0.00     65.19
00:48:08        all      0.23      0.02      0.96      0.00      0.00     98.79
00:48:09        all      0.21      0.01      0.95      0.00      0.00     98.83
00:48:10        all      0.56      0.01      1.66      0.00      0.00     97.76
00:48:11        all      0.23      0.01      0.99      0.00      0.00     98.77
00:48:12        all      0.21      0.02      0.92      0.00      0.00     98.85
00:48:13        all      0.25      0.02      0.96      0.00      0.00     98.77
00:48:14        all      0.21      0.01      0.97      0.00      0.00     98.81
00:48:15        all      0.19      0.00      0.94      0.00      0.00     98.87
00:48:16        all      0.24      0.01      0.96      0.00      0.00     98.79
00:48:17        all      0.20      0.00      0.95      0.00      0.00     98.85
00:48:18        all      0.18      0.01      0.97      0.00      0.00     98.84
00:48:19        all      0.19      0.01      0.95      0.00      0.00     98.85
00:48:20        all      0.85      0.01      1.99      0.01      0.00     97.14
00:48:21        all      0.38      0.00      1.16      0.03      0.00     98.43
00:48:22        all      0.20      0.02      0.95      0.00      0.00     98.83
00:48:23        all      0.72      0.01      1.02      0.00      0.00     98.25
00:48:24        all     46.27      0.01      5.18      0.00      0.00     48.53
00:48:25        all     16.03      0.03      1.83      0.00      0.00     82.10
00:48:26        all      0.18      0.01      0.99      0.00      0.00     98.82
00:48:27        all      0.23      0.00      0.93      0.00      0.00     98.84
00:48:28        all      0.19      0.02      0.96      0.00      0.00     98.83
00:48:29        all      0.20      0.01      0.92      0.00      0.00     98.87
00:48:30        all      0.53      0.01      1.73      0.00      0.00     97.72
00:48:31        all      0.27      0.01      1.00      0.00      0.00     98.72
00:48:32        all      0.20      0.01      0.94      0.01      0.00     98.84
00:48:33        all      0.25      0.01      0.90      0.00      0.00     98.84
00:48:34        all      0.22      0.01      0.95      0.00      0.00     98.82
00:48:35        all      0.22      0.00      0.96      0.00      0.00     98.82
00:48:36        all      0.20      0.03      1.00      0.00      0.00     98.77
00:48:37        all      0.25      0.00      0.89      0.00      0.00     98.86
00:48:38        all      0.18      0.01      0.96      0.00      0.00     98.85
00:48:39        all      0.21      0.00      0.96      0.00      0.00     98.83
00:48:40        all     39.74      0.01      6.11      0.00      0.00     54.13
00:48:41        all     22.34      0.01      1.77      0.00      0.00     75.88
00:48:42        all      0.25      0.02      0.98      0.00      0.00     98.75
00:48:43        all      0.23      0.01      1.01      0.00      0.00     98.75
00:48:44        all      0.22      0.02      0.93      0.00      0.00     98.83
00:48:45        all      0.18      0.01      0.95      0.00      0.00     98.86
00:48:46        all      0.22      0.02      0.94      0.00      0.00     98.82
00:48:47        all      0.23      0.01      0.97      0.00      0.00     98.79
00:48:48        all      0.24      0.01      0.92      0.00      0.00     98.83
00:48:49        all      0.24      0.03      0.93      0.00      0.00     98.80
00:48:50        all      0.65      0.00      1.69      0.00      0.00     97.66
00:48:51        all      0.23      0.01      0.94      0.00      0.00     98.82
00:48:52        all      0.19      0.02      0.98      0.00      0.00     98.81
00:48:53        all      0.23      0.00      0.98      0.00      0.00     98.79
00:48:54        all      0.15      0.02      1.00      0.00      0.00     98.83
00:48:55        all     29.83      0.00      5.49      0.00      0.00     64.69
00:48:56        all     40.75      0.02      1.77      0.00      0.00     57.46
00:48:57        all      0.26      0.01      1.01      0.00      0.00     98.72
00:48:58        all      0.24      0.01      0.94      0.00      0.00     98.81
00:48:59        all      0.18      0.02      1.00      0.00      0.00     98.80
00:49:00        all      0.52      0.01      1.73      0.00      0.00     97.73
00:49:01        all      0.21      0.02      0.98      0.00      0.00     98.79
00:49:02        all      0.24      0.01      0.95      0.00      0.00     98.80
00:49:03        all      0.24      0.01      0.96      0.00      0.00     98.79
00:49:04        all      0.18      0.01      0.97      0.00      0.00     98.84
00:49:05        all      0.22      0.01      0.94      0.00      0.00     98.83
00:49:06        all      0.16      0.00      0.97      0.00      0.00     98.87
00:49:07        all      0.21      0.01      0.98      0.00      0.00     98.80
00:49:08        all      0.20      0.03      0.94      0.00      0.00     98.83
00:49:09        all      0.19      0.01      0.96      0.00      0.00     98.84
00:49:10        all      0.56      0.02      1.62      0.00      0.00     97.79
00:49:11        all     45.96      0.02      5.34      0.00      0.00     48.68
00:49:12        all     25.22      0.01      1.42      0.00      0.00     73.35
00:49:13        all      0.19      0.01      1.00      0.00      0.00     98.80
00:49:14        all      0.20      0.01      0.97      0.00      0.00     98.82
00:49:15        all      0.21      0.01      0.92      0.00      0.00     98.86
00:49:16        all      0.18      0.01      0.98      0.00      0.00     98.83
00:49:17        all      0.19      0.01      0.96      0.00      0.00     98.84
00:49:18        all      0.19      0.01      1.09      0.01      0.00     98.71
00:49:19        all      0.20      0.02      0.96      0.00      0.00     98.82
00:49:20        all      0.51      0.01      1.82      0.00      0.00     97.66
00:49:21        all      0.83      0.01      1.61      0.05      0.00     97.50
00:49:22        all      0.20      0.01      0.96      0.00      0.00     98.83
00:49:23        all      0.26      0.01      0.93      0.00      0.00     98.80
00:49:24        all      0.19      0.01      0.97      0.00      0.00     98.83
00:49:25        all     23.21      0.02      5.21      0.00      0.00     71.55
00:49:26        all     45.10      0.01      2.20      0.00      0.00     52.70
00:49:27        all      0.28      0.01      1.07      0.00      0.00     98.64
00:49:28        all      0.24      0.01      0.92      0.00      0.00     98.83
00:49:29        all      0.18      0.01      0.99      0.00      0.00     98.82
00:49:30        all      0.54      0.02      1.78      0.00      0.00     97.66
00:49:31        all      0.22      0.02      0.92      0.00      0.00     98.84
00:49:32        all      0.23      0.02      0.93      0.00      0.00     98.82
00:49:33        all      0.25      0.02      0.92      0.00      0.00     98.81
00:49:34        all      0.21      0.01      0.95      0.00      0.00     98.83
00:49:35        all      0.20      0.01      0.96      0.00      0.00     98.83
00:49:36        all      0.20      0.01      0.95      0.00      0.00     98.84
00:49:37        all      0.21      0.01      0.93      0.00      0.00     98.85
00:49:38        all      0.22      0.02      0.92      0.00      0.00     98.84
00:49:39        all      0.21      0.02      0.92      0.00      0.00     98.85
00:49:40        all      0.51      0.01      1.75      0.00      0.00     97.73
00:49:41        all      3.39      0.02      0.98      0.00      0.00     95.60
00:49:42        all     48.77      0.02      5.22      0.00      0.00     45.99
00:49:43        all     14.28      0.02      1.22      0.00      0.00     84.47
00:49:44        all      0.25      0.01      0.89      0.00      0.00     98.85
00:49:45        all      0.17      0.02      0.98      0.00      0.00     98.83
00:49:46        all      0.21      0.02      0.92      0.00      0.00     98.85
00:49:47        all      0.24      0.03      0.91      0.00      0.00     98.82
00:49:48        all      0.20      0.03      0.99      0.00      0.00     98.78
00:49:49        all      0.23      0.02      0.94      0.00      0.00     98.81
00:49:50        all      0.53      0.00      1.75      0.00      0.00     97.72
00:49:51        all      0.27      0.03      0.89      0.00      0.00     98.81
00:49:52        all      0.21      0.01      0.91      0.00      0.00     98.87
00:49:53        all      0.22      0.01      0.97      0.00      0.00     98.80
00:49:54        all      0.21      0.01      0.97      0.00      0.00     98.81
00:49:55        all      0.17      0.01      0.98      0.00      0.00     98.84
00:49:56        all      0.22      0.01      0.91      0.00      0.00     98.86
00:49:57        all      0.23      0.03      0.93      0.00      0.00     98.81
00:49:58        all     35.68      0.01      4.62      0.00      0.00     59.69
00:49:59        all     18.68      0.01      1.57      0.00      0.00     79.74
00:50:00        all      0.56      0.01      1.58      0.00      0.00     97.85
00:50:01        all      0.22      0.01      0.98      0.00      0.00     98.79
00:50:02        all      0.21      0.01      0.97      0.00      0.00     98.81
00:50:03        all      0.25      0.03      0.96      0.00      0.00     98.76
00:50:04        all      0.21      0.01      0.94      0.00      0.00     98.84
00:50:05        all      0.24      0.02      0.94      0.00      0.00     98.80
00:50:06        all      0.20      0.02      0.96      0.00      0.00     98.82
00:50:07        all      0.21      0.02      0.92      0.00      0.00     98.85
00:50:08        all      0.22      0.01      0.90      0.00      0.00     98.87
00:50:09        all      0.24      0.02      0.93      0.00      0.00     98.81
00:50:10        all      0.57      0.01      1.72      0.00      0.00     97.69
00:50:11        all      0.23      0.02      0.96      0.00      0.00     98.79
00:50:12        all      0.23      0.02      0.92      0.00      0.00     98.83
00:50:13        all      0.24      0.02      0.93      0.00      0.00     98.81
00:50:14        all      0.17      0.01      0.98      0.00      0.00     98.84
00:50:15        all      0.23      0.01      0.91      0.02      0.00     98.83
00:50:16        all     13.87      0.01      4.35      0.00      0.00     81.77
00:50:17        all     49.25      0.03      1.98      0.00      0.00     48.74
00:50:18        all      0.29      0.01      1.07      0.00      0.00     98.63
00:50:19        all      0.18      0.01      0.98      0.00      0.00     98.83
00:50:20        all      0.49      0.01      1.77      0.00      0.00     97.73
00:50:21        all      0.60      0.02      1.35      0.01      0.00     98.02
00:50:22        all      0.54      0.03      1.14      0.03      0.00     98.25
00:50:23        all      0.18      0.01      1.01      0.00      0.00     98.80
00:50:24        all      0.24      0.02      0.98      0.00      0.00     98.76
00:50:25        all      0.21      0.01      0.93      0.00      0.00     98.85
00:50:26        all      0.16      0.02      0.98      0.00      0.00     98.84
00:50:27        all      0.16      0.01      0.99      0.00      0.00     98.84
00:50:28        all      0.26      0.01      0.89      0.00      0.00     98.84
00:50:29        all      0.25      0.02      0.91      0.00      0.00     98.82
00:50:30        all      0.34      0.02      1.35      0.00      0.00     98.29
00:50:31        all      0.36      0.02      1.43      0.00      0.00     98.19
00:50:32        all      0.19      0.02      0.95      0.00      0.00     98.84
00:50:33        all     30.14      0.03      5.83      0.00      0.00     64.01
00:50:34        all     33.25      0.01      1.93      0.00      0.00     64.82
00:50:35        all      0.22      0.01      0.99      0.00      0.00     98.78
00:50:36        all      0.21      0.02      0.95      0.00      0.00     98.82
00:50:37        all      0.20      0.03      0.96      0.00      0.00     98.81
00:50:38        all      0.20      0.03      0.95      0.00      0.00     98.82
00:50:39        all      0.24      0.01      1.09      0.00      0.00     98.66
00:50:40        all      0.26      0.01      1.02      0.00      0.00     98.70
00:50:41        all      0.50      0.01      1.66      0.00      0.00     97.83
00:50:42        all      0.20      0.01      0.94      0.00      0.00     98.85
00:50:43        all      0.21      0.00      1.01      0.00      0.00     98.78
00:50:44        all      0.25      0.02      0.94      0.00      0.00     98.79
00:50:45        all      0.21      0.03      0.96      0.00      0.00     98.80
00:50:46        all      0.20      0.00      0.93      0.00      0.00     98.87
00:50:47        all      0.19      0.03      0.94      0.00      0.00     98.84
00:50:48        all      0.19      0.01      0.95      0.00      0.00     98.85
00:50:49        all      0.23      0.02      0.93      0.00      0.00     98.82
00:50:50        all     15.59      0.02      4.57      0.00      0.00     79.82
00:50:51        all     47.27      0.01      2.62      0.00      0.00     50.10
00:50:52        all      0.29      0.01      1.02      0.00      0.00     98.67
00:50:53        all      0.25      0.02      0.96      0.00      0.00     98.77
00:50:54        all      0.21      0.01      0.94      0.00      0.00     98.84
00:50:55        all      0.19      0.03      1.04      0.00      0.00     98.74
00:50:56        all      0.19      0.02      0.98      0.00      0.00     98.81
00:50:57        all      0.20      0.01      0.98      0.00      0.00     98.81
00:50:58        all      0.22      0.02      0.99      0.00      0.00     98.77
00:50:59        all      0.25      0.01      0.93      0.00      0.00     98.81
00:51:00        all      0.19      0.01      0.97      0.00      0.00     98.83
00:51:01        all      0.51      0.02      1.68      0.00      0.00     97.78
00:51:02        all      0.22      0.01      0.95      0.00      0.00     98.82
00:51:03        all      0.21      0.02      0.95      0.00      0.00     98.82
00:51:04        all      0.17      0.02      0.99      0.00      0.00     98.82
00:51:05        all     34.23      0.00      4.29      0.00      0.00     61.48
00:51:06        all     36.29      0.02      2.10      0.00      0.00     61.60
00:51:07        all      0.24      0.01      0.97      0.00      0.00     98.78
00:51:08        all      0.22      0.02      0.93      0.00      0.00     98.83
00:51:09        all      0.18      0.02      0.97      0.01      0.00     98.82
00:51:10        all      0.17      0.03      1.05      0.00      0.00     98.76
00:51:11        all      0.53      0.00      1.65      0.00      0.00     97.81
00:51:12        all      0.24      0.02      0.93      0.00      0.00     98.81
00:51:13        all      0.25      0.04      0.96      0.00      0.00     98.75
00:51:14        all      0.24      0.01      0.94      0.00      0.00     98.81
00:51:15        all      0.21      0.01      0.95      0.00      0.00     98.83
00:51:16        all      0.22      0.02      0.90      0.00      0.00     98.86
00:51:17        all      0.22      0.02      0.92      0.00      0.00     98.84
00:51:18        all      0.20      0.02      0.94      0.00      0.00     98.84
00:51:19        all      0.21      0.03      0.93      0.00      0.00     98.83
00:51:20        all      0.16      0.01      0.98      0.00      0.00     98.85
00:51:21        all      0.58      0.02      1.54      0.00      0.00     97.87
00:51:22        all      0.69      0.04      1.51      0.02      0.00     97.74
00:51:23        all     29.30      0.01      4.57      0.03      0.00     66.09
00:51:24        all     37.01      0.03      1.89      0.00      0.00     61.07
00:51:25        all      0.25      0.01      0.94      0.00      0.00     98.80
00:51:26        all      0.23      0.01      0.94      0.00      0.00     98.82
00:51:27        all      0.22      0.02      0.91      0.00      0.00     98.85
00:51:28        all      0.20      0.04      0.94      0.00      0.00     98.82
00:51:29        all      0.22      0.02      0.91      0.00      0.00     98.85
00:51:30        all      0.22      0.01      0.93      0.00      0.00     98.84
00:51:31        all      0.50      0.01      1.80      0.00      0.00     97.69
00:51:32        all      0.21      0.02      0.91      0.00      0.00     98.86
00:51:33        all      0.21      0.01      0.99      0.00      0.00     98.79
00:51:34        all      0.22      0.03      0.93      0.00      0.00     98.82
00:51:35        all      0.21      0.00      0.98      0.00      0.00     98.81
00:51:36        all      0.16      0.01      0.96      0.00      0.00     98.87
00:51:37        all      0.20      0.02      0.92      0.00      0.00     98.86
00:51:38        all     28.19      0.01      4.95      0.00      0.00     66.85
00:51:39        all     34.36      0.03      1.72      0.00      0.00     63.89
00:51:40        all      0.24      0.01      0.97      0.00      0.00     98.78
00:51:41        all      0.48      0.01      1.80      0.00      0.00     97.71
00:51:42        all      0.23      0.01      0.89      0.00      0.00     98.87
00:51:43        all      0.23      0.01      0.95      0.00      0.00     98.81
00:51:44        all      0.15      0.02      0.99      0.00      0.00     98.84
00:51:45        all      0.21      0.01      0.93      0.00      0.00     98.85
00:51:46        all      0.21      0.01      1.00      0.00      0.00     98.78
00:51:47        all      0.21      0.02      0.93      0.00      0.00     98.84
00:51:48        all      0.18      0.01      0.95      0.00      0.00     98.86
00:51:49        all      0.21      0.00      0.95      0.00      0.00     98.84
00:51:50        all      0.18      0.02      0.98      0.00      0.00     98.82
00:51:51        all      0.52      0.01      1.69      0.00      0.00     97.77
00:51:52        all      0.21      0.02      0.93      0.00      0.00     98.84
00:51:53        all      0.21      0.01      1.01      0.00      0.00     98.77
00:51:54        all      0.25      0.04      0.94      0.00      0.00     98.77
00:51:55        all      0.19      0.02      0.97      0.00      0.00     98.82
00:51:56        all     42.70      0.03      5.26      0.00      0.00     52.01
00:51:57        all     23.03      0.02      1.62      0.00      0.00     75.32
00:51:58        all      0.24      0.01      0.94      0.00      0.00     98.81
00:51:59        all      0.19      0.02      0.99      0.00      0.00     98.80
00:52:00        all      0.25      0.02      0.97      0.00      0.00     98.76
00:52:01        all      0.56      0.01      1.64      0.00      0.00     97.78
00:52:02        all      0.19      0.02      1.02      0.00      0.00     98.77
00:52:03        all      0.20      0.02      1.01      0.00      0.00     98.77
00:52:04        all      0.20      0.02      0.99      0.00      0.00     98.79
00:52:05        all      0.23      0.02      0.96      0.00      0.00     98.79
00:52:06        all      0.19      0.01      0.93      0.00      0.00     98.87
00:52:07        all      0.22      0.02      0.94      0.00      0.00     98.82
00:52:08        all      0.26      0.03      0.88      0.00      0.00     98.83
00:52:09        all      0.19      0.02      0.95      0.00      0.00     98.84
00:52:10        all      0.20      0.02      1.02      0.00      0.00     98.76
00:52:11        all      0.54      0.02      1.70      0.00      0.00     97.74
00:52:12        all      0.26      0.00      0.96      0.00      0.00     98.78
00:52:13        all     33.84      0.02      4.31      0.00      0.00     61.83
00:52:14        all     35.76      0.04      1.63      0.00      0.00     62.57
00:52:15        all      0.23      0.02      1.00      0.00      0.00     98.75
00:52:16        all      0.20      0.03      0.91      0.00      0.00     98.86
00:52:17        all      0.22      0.02      0.91      0.00      0.00     98.85
00:52:18        all      0.21      0.01      0.94      0.00      0.00     98.84
00:52:19        all      0.25      0.02      0.90      0.00      0.00     98.83
00:52:20        all      0.15      0.03      1.00      0.00      0.00     98.82
00:52:21        all      0.59      0.01      1.73      0.00      0.00     97.68
00:52:22        all      0.60      0.03      1.24      0.02      0.00     98.11
00:52:23        all      0.35      0.02      1.35      0.03      0.00     98.25
00:52:24        all      0.27      0.02      0.90      0.00      0.00     98.81
00:52:25        all      0.22      0.02      0.99      0.00      0.00     98.77
00:52:26        all      0.24      0.01      0.90      0.00      0.00     98.85
00:52:27        all      0.22      0.01      0.94      0.00      0.00     98.83
00:52:28        all      0.21      0.01      1.02      0.00      0.00     98.76
00:52:29        all      0.20      0.01      0.96      0.00      0.00     98.83
00:52:30        all     36.83      0.02      5.54      0.00      0.00     57.60
00:52:31        all     24.35      0.01      2.46      0.00      0.00     73.18
00:52:32        all      0.24      0.01      0.98      0.00      0.00     98.77
00:52:33        all      0.21      0.02      0.97      0.00      0.00     98.80
00:52:34        all      0.20      0.01      1.00      0.00      0.00     98.79
00:52:35        all      0.24      0.02      0.92      0.00      0.00     98.82
00:52:36        all      0.17      0.01      0.99      0.00      0.00     98.83
00:52:37        all      0.20      0.02      0.97      0.00      0.00     98.81
00:52:38        all      0.23      0.02      0.91      0.00      0.00     98.84
00:52:39        all      0.20      0.02      0.94      0.00      0.00     98.84
00:52:40        all      0.25      0.05      1.52      0.00      0.00     98.17
00:52:41        all      0.46      0.01      1.81      0.00      0.00     97.72
00:52:42        all      0.21      0.02      0.96      0.00      0.00     98.81
00:52:43        all      0.19      0.02      1.00      0.00      0.00     98.79
00:52:44        all      0.20      0.00      0.98      0.00      0.00     98.82
00:52:45        all      0.18      0.02      0.96      0.00      0.00     98.84
00:52:46        all      0.27      0.02      0.90      0.00      0.00     98.81
00:52:47        all     32.05      0.01      4.32      0.00      0.00     63.62
00:52:48        all     28.57      0.01      1.69      0.00      0.00     69.73
00:52:49        all      0.22      0.01      0.98      0.00      0.00     98.79
00:52:50        all      0.25      0.01      0.94      0.00      0.00     98.80
00:52:51        all      0.56      0.01      1.71      0.00      0.00     97.71
00:52:52        all      0.19      0.01      0.98      0.00      0.00     98.82
00:52:53        all      0.20      0.03      1.00      0.00      0.00     98.77
00:52:54        all      0.19      0.01      0.98      0.00      0.00     98.82
00:52:55        all      0.23      0.00      0.95      0.00      0.00     98.82
00:52:56        all      0.23      0.03      0.92      0.00      0.00     98.82
00:52:57        all      0.20      0.01      0.96      0.00      0.00     98.83
00:52:58        all      0.21      0.01      0.94      0.00      0.00     98.84
00:52:59        all      0.24      0.01      0.94      0.00      0.00     98.81
00:53:00        all      0.22      0.01      1.02      0.00      0.00     98.75
00:53:01        all      0.52      0.01      1.71      0.00      0.00     97.75
00:53:02        all      0.23      0.01      1.00      0.00      0.00     98.76
00:53:03        all      0.19      0.01      0.99      0.00      0.00     98.81
00:53:04        all     43.92      0.01      4.33      0.00      0.00     51.74
00:53:05        all     15.55      0.03      1.31      0.00      0.00     83.11
00:53:06        all      0.27      0.01      0.93      0.00      0.00     98.79
00:53:07        all      0.23      0.02      0.95      0.00      0.00     98.80
00:53:08        all      0.23      0.03      0.88      0.00      0.00     98.86
00:53:09        all      0.21      0.00      0.98      0.00      0.00     98.81
00:53:10        all      0.16      0.03      1.08      0.00      0.00     98.74
00:53:11        all      0.53      0.02      1.71      0.00      0.00     97.73
00:53:12        all      0.26      0.03      0.90      0.00      0.00     98.81
00:53:13        all      0.23      0.02      0.98      0.00      0.00     98.77
00:53:14        all      0.18      0.02      0.96      0.00      0.00     98.84
00:53:15        all      0.22      0.02      0.94      0.00      0.00     98.82
00:53:16        all      0.23      0.00      0.95      0.00      0.00     98.82
00:53:17        all      0.20      0.01      0.95      0.00      0.00     98.84
00:53:18        all      0.21      0.02      1.00      0.00      0.00     98.77
00:53:19        all      0.21      0.01      0.98      0.00      0.00     98.80
00:53:20        all      1.15      0.01      0.98      0.00      0.00     97.86
00:53:21        all     47.28      0.03      5.94      0.00      0.00     46.75
00:53:22        all      6.47      0.02      1.15      0.00      0.00     92.36
00:53:23        all      0.62      0.02      1.41      0.02      0.00     97.93
00:53:24        all      0.22      0.02      1.12      0.02      0.00     98.62
00:53:25        all      0.21      0.01      0.94      0.00      0.00     98.84
00:53:26        all      0.21      0.02      0.99      0.00      0.00     98.78
00:53:27        all      0.21      0.01      0.98      0.00      0.00     98.80
00:53:28        all      0.23      0.04      0.96      0.00      0.00     98.77
00:53:29        all      0.19      0.01      0.96      0.00      0.00     98.84
00:53:30        all      0.19      0.03      0.98      0.00      0.00     98.80
00:53:31        all      0.60      0.01      1.65      0.00      0.00     97.74
00:53:32        all      0.20      0.01      0.97      0.00      0.00     98.82
00:53:33        all      0.17      0.02      0.99      0.00      0.00     98.82
00:53:34        all      0.26      0.02      0.95      0.00      0.00     98.77
00:53:35        all      0.19      0.00      0.95      0.00      0.00     98.86
00:53:36        all      0.17      0.02      1.00      0.00      0.00     98.81
00:53:37        all     26.20      0.01      4.79      0.00      0.00     69.00
00:53:38        all     22.32      0.01      1.46      0.00      0.00     76.21
00:53:39        all      0.23      0.01      0.94      0.00      0.00     98.82
00:53:40        all      0.20      0.02      0.97      0.00      0.00     98.81
00:53:41        all      0.54      0.01      1.73      0.00      0.00     97.71
