Linux 5.19.0-45-generic (fedtest5-virt) 	24/06/23 	_x86_64_	(3 CPU)

06:34:39 AM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:37:26 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
06:37:27 AM IST     all      0.34      0.00      0.00      1.35      0.00     98.32
06:37:28 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:37:29 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:37:30 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.33
06:37:31 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:37:32 AM IST     all      0.33      0.00      0.67      0.00      0.00     99.00
06:37:33 AM IST     all      0.34      0.00      0.34      0.34      0.00     98.99
06:37:34 AM IST     all      0.67      0.00      0.34      0.00      0.00     98.99
06:37:35 AM IST     all     16.22      0.00     15.54      0.00      0.00     68.24
06:37:36 AM IST     all     85.43      0.00     11.26      0.00      0.00      3.31
06:37:37 AM IST     all     96.30      0.00      1.35      0.00      0.00      2.36
06:37:38 AM IST     all     95.70      0.00      1.66      0.00      0.00      2.65
06:37:39 AM IST     all     96.94      0.00      0.34      0.00      0.00      2.72
06:37:40 AM IST     all     27.42      0.00      3.34      0.00      0.00     69.23
06:37:41 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:37:42 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:37:43 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:37:44 AM IST     all      0.33      0.00      0.00      0.33      0.00     99.33
06:37:45 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:37:46 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:37:47 AM IST     all      0.33      0.00      0.66      0.33      0.00     98.67
06:37:48 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:37:49 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:37:50 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:37:51 AM IST     all      0.34      0.00      1.71      0.00      0.00     97.95
06:37:52 AM IST     all     49.32      0.00     22.60      0.00      0.00     28.08
06:37:53 AM IST     all     94.97      0.00      2.01      0.00      0.00      3.02
06:37:54 AM IST     all     96.27      0.00      1.02      0.00      0.00      2.71
06:37:55 AM IST     all     94.00      0.00      3.33      0.00      0.00      2.67
06:37:56 AM IST     all     79.07      0.00      2.99      0.00      0.00     17.94
06:37:57 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:37:58 AM IST     all      0.00      0.00      0.34      0.34      0.00     99.33
06:37:59 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
06:38:00 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.33
06:38:01 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
06:38:02 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:38:03 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:38:04 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:38:05 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:38:06 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
06:38:07 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
06:38:08 AM IST     all      9.38      0.00      5.90      0.00      0.00     84.72
06:38:09 AM IST     all     76.59      0.00     20.74      0.00      0.00      2.68
06:38:10 AM IST     all     94.95      0.00      2.02      0.00      0.00      3.03
06:38:11 AM IST     all     94.61      0.00      1.68      0.00      0.00      3.70
06:38:12 AM IST     all     96.32      0.00      1.34      0.00      0.00      2.34
06:38:13 AM IST     all     47.83      0.00      1.67      0.00      0.00     50.50
06:38:14 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
06:38:15 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
06:38:16 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
06:38:17 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
06:38:18 AM IST     all      0.33      0.00      0.33      0.33      0.00     99.00
06:38:19 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:38:20 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:38:21 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
06:38:22 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
06:38:23 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
06:38:24 AM IST     all      0.34      0.00      1.68      0.00      0.00     97.99
06:38:25 AM IST     all     40.60      0.00     23.15      0.00      0.00     36.24
06:38:26 AM IST     all     92.28      0.00      4.36      0.00      0.00      3.36
06:38:27 AM IST     all     93.98      0.00      3.01      0.00      0.00      3.01
06:38:28 AM IST     all     95.99      0.00      1.00      0.00      0.00      3.01
