Linux 5.19.0-45-generic (aicfed-virtual-machine) 	24/06/23 	_x86_64_	(3 CPU)

01:04:40 AM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:07:45 AM IST     all      1.05      0.00      3.48      0.00      0.00     95.47
01:07:46 AM IST     all     72.67      0.00     22.67      0.00      0.00      4.67
01:07:47 AM IST     all     94.58      0.00      1.36      0.00      0.00      4.07
01:07:48 AM IST     all     94.00      0.00      1.67      0.00      0.00      4.33
01:07:49 AM IST     all     96.31      0.00      1.01      0.00      0.00      2.68
01:07:50 AM IST     all     55.18      0.00      1.34      0.00      0.00     43.48
01:07:51 AM IST     all      0.00      0.00      0.34      0.34      0.00     99.33
01:07:52 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:07:53 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:54 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:55 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:07:56 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:57 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:58 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:07:59 AM IST     all      0.66      0.00      0.33      0.00      0.00     99.00
01:08:00 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.33
01:08:01 AM IST     all      0.67      0.00      0.33      0.00      0.00     99.00
01:08:02 AM IST     all     18.06      0.00     23.61      0.00      0.00     58.33
01:08:03 AM IST     all     92.64      0.00      5.02      0.00      0.00      2.34
01:08:04 AM IST     all     94.35      0.00      1.99      0.00      0.00      3.65
01:08:05 AM IST     all     95.97      0.00      0.00      0.00      0.00      4.03
01:08:06 AM IST     all     95.32      0.00      1.34      0.00      0.00      3.34
01:08:07 AM IST     all     18.12      0.00      1.68      0.00      0.00     80.20
01:08:08 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:09 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:10 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:08:11 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:08:12 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:08:13 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:08:14 AM IST     all      0.33      0.00      0.67      0.00      0.00     99.00
01:08:15 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:16 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:08:17 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:08:18 AM IST     all      0.34      0.00      2.69      0.00      0.00     96.97
01:08:19 AM IST     all     61.22      0.00     24.15      0.00      0.00     14.63
01:08:20 AM IST     all     92.43      0.00      3.62      0.00      0.00      3.95
01:08:21 AM IST     all     94.98      0.00      1.34      0.00      0.00      3.68
01:08:22 AM IST     all     95.24      0.00      1.70      0.00      0.00      3.06
01:08:23 AM IST     all     65.89      0.00      2.01      0.00      0.00     32.11
01:08:24 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:25 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:08:26 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:27 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
01:08:28 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
01:08:29 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:08:30 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:31 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:32 AM IST     all      0.33      0.00      0.66      0.00      0.00     99.00
01:08:33 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
01:08:34 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:08:35 AM IST     all     15.52      0.00     18.62      0.00      0.00     65.86
01:08:36 AM IST     all     87.00      0.00     10.00      0.00      0.00      3.00
01:08:37 AM IST     all     93.92      0.00      2.70      0.00      0.00      3.38
01:08:38 AM IST     all     95.70      0.00      1.66      0.00      0.00      2.65
01:08:39 AM IST     all     95.29      0.00      0.34      0.00      0.00      4.38
01:08:40 AM IST     all     26.09      0.00      1.34      0.00      0.00     72.58
01:08:41 AM IST     all      0.00      0.00      1.34      0.00      0.00     98.66
01:08:42 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:43 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
01:08:44 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:08:45 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:46 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:47 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:08:48 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:08:49 AM IST     all      0.34      0.00      2.74      0.00      0.00     96.92
01:08:50 AM IST     all     53.36      0.00     24.16      0.00      0.00     22.48
01:08:51 AM IST     all     95.35      0.00      1.33      0.00      0.00      3.32
01:08:52 AM IST     all     94.93      0.00      1.35      0.00      0.00      3.72
01:08:53 AM IST     all     95.32      0.00      0.67      0.00      0.00      4.01
01:08:54 AM IST     all     70.95      0.00      5.41      0.00      0.00     23.65
01:08:55 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:08:56 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:08:57 AM IST     all      0.00      0.00      0.00      0.34      0.00     99.66
01:08:58 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
01:08:59 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:00 AM IST     all      0.67      0.00      0.00      0.00      0.00     99.33
01:09:01 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:02 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:09:03 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:09:04 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:09:05 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:06 AM IST     all      9.31      0.00      7.59      0.00      0.00     83.10
01:09:07 AM IST     all     73.99      0.00     22.64      0.00      0.00      3.38
01:09:08 AM IST     all     92.93      0.00      3.70      0.00      0.00      3.37
01:09:09 AM IST     all     95.65      0.00      1.67      0.00      0.00      2.68
01:09:10 AM IST     all     94.24      0.00      0.68      0.00      0.00      5.08
01:09:11 AM IST     all     44.59      0.00      1.35      0.00      0.00     54.05
01:09:12 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:13 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:09:14 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:15 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:16 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:09:17 AM IST     all      0.66      0.00      0.66      0.33      0.00     98.34
01:09:18 AM IST     all      0.00      0.00      0.33      0.00      0.00     99.67
01:09:19 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:20 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:21 AM IST     all     20.21      0.00     21.58      0.00      0.00     58.22
01:09:22 AM IST     all     93.07      0.00      3.96      0.00      0.00      2.97
01:09:23 AM IST     all     94.54      0.00      1.02      0.00      0.00      4.44
01:09:24 AM IST     all     89.23      0.00      6.73      0.00      0.00      4.04
01:09:25 AM IST     all     96.68      0.00      1.00      0.00      0.00      2.33
01:09:26 AM IST     all     18.71      0.00      0.68      0.00      0.00     80.61
01:09:27 AM IST     all      0.99      0.00      0.99      0.00      0.00     98.01
01:09:28 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:29 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
01:09:30 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:31 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:09:32 AM IST     all      0.00      0.00      0.99      0.33      0.00     98.68
01:09:33 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:09:34 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:35 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:36 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:37 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.32
01:09:38 AM IST     all     34.01      0.00     20.41      0.00      0.00     45.58
01:09:39 AM IST     all     93.92      0.00      3.72      0.00      0.00      2.36
01:09:40 AM IST     all     95.32      0.00      1.00      0.00      0.00      3.68
01:09:41 AM IST     all     94.68      0.00      1.66      0.00      0.00      3.65
01:09:42 AM IST     all     97.32      0.00      1.00      0.00      0.00      1.67
01:09:43 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:09:44 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:09:45 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:46 AM IST     all      0.00      0.00      0.66      0.00      0.00     99.34
01:09:47 AM IST     all      0.34      0.00      0.00      0.00      0.00     99.66
01:09:48 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:09:49 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:50 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:09:51 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:09:52 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:09:53 AM IST     all      0.67      0.00      4.04      0.00      0.00     95.29
01:09:54 AM IST     all     63.55      0.00     27.42      0.00      0.00      9.03
01:09:55 AM IST     all     96.64      0.00      0.67      0.00      0.00      2.68
01:09:56 AM IST     all     94.33      0.00      2.33      0.00      0.00      3.33
01:09:57 AM IST     all     95.25      0.00      1.36      0.00      0.00      3.39
01:09:58 AM IST     all     60.54      0.00      1.67      0.00      0.00     37.79
01:09:59 AM IST     all      0.00      0.00      0.68      0.00      0.00     99.32
01:10:00 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:10:01 AM IST     all      0.34      0.00      0.34      0.00      0.00     99.33
01:10:02 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:03 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
01:10:04 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:05 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:10:06 AM IST     all      1.01      0.00      0.67      0.00      0.00     98.32
01:10:07 AM IST     all     29.80      0.00      3.97      0.00      0.00     66.23
01:10:08 AM IST     all     14.29      0.00      1.99      0.00      0.00     83.72
01:10:09 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:10:10 AM IST     all     35.42      0.00     21.88      0.00      0.00     42.71
01:10:11 AM IST     all     91.61      0.00      3.02      0.00      0.00      5.37
01:10:12 AM IST     all     93.29      0.00      3.69      0.00      0.00      3.02
01:10:13 AM IST     all     95.99      0.00      1.00      0.00      0.00      3.01
01:10:14 AM IST     all     97.31      0.00      0.67      0.00      0.00      2.02
01:10:15 AM IST     all      2.02      0.00      1.35      0.00      0.00     96.63
01:10:16 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:17 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:10:18 AM IST     all      0.00      0.00      0.34      0.00      0.00     99.66
01:10:19 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:20 AM IST     all      0.33      0.00      0.33      0.00      0.00     99.33
01:10:21 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:22 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:23 AM IST     all      0.67      0.00      2.35      0.00      0.00     96.98
01:10:24 AM IST     all     31.42      0.00     21.62      0.00      0.00     46.96
01:10:25 AM IST     all     86.44      0.00      8.47      0.00      0.00      5.08
01:10:26 AM IST     all     95.30      0.00      1.34      0.00      0.00      3.36
01:10:27 AM IST     all     95.64      0.00      1.01      0.00      0.00      3.36
01:10:28 AM IST     all     97.33      0.00      0.33      0.00      0.00      2.33
01:10:29 AM IST     all      7.69      0.00      1.34      0.00      0.00     90.97
01:10:30 AM IST     all      0.00      0.00      0.67      0.00      0.00     99.33
01:10:31 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
01:10:32 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:33 AM IST     all      0.00      0.00      0.66      0.00      0.00     99.34
01:10:34 AM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
01:10:35 AM IST     all      0.33      0.00      0.00      0.00      0.00     99.67
