Linux 5.19.0-45-generic (rachit-virtual-machine) 	29/06/23 	_x86_64_	(4 CPU)

11:17:21 PM IST     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:20:22 PM IST     all      1.78      0.25      1.78      0.00      0.00     96.18
11:20:23 PM IST     all     57.79      0.00     27.64      0.00      0.00     14.57
11:20:24 PM IST     all     77.16      0.00      1.02      0.00      0.00     21.83
11:20:25 PM IST     all     78.88      0.00      1.02      0.00      0.00     20.10
11:20:26 PM IST     all     78.63      0.00      1.02      0.00      0.00     20.36
11:20:27 PM IST     all     73.20      0.00      1.74      0.00      0.00     25.06
11:20:28 PM IST     all      0.25      0.00      0.75      0.00      0.00     99.00
11:20:29 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:20:30 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:31 PM IST     all      0.51      1.77      1.52      2.02      0.00     94.19
11:20:32 PM IST     all      0.50      0.00      0.00      0.00      0.00     99.50
11:20:33 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:34 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:35 PM IST     all      0.25      0.00      0.25      0.00      0.00     99.50
11:20:36 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:37 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:38 PM IST     all     12.15      0.00      6.33      0.00      0.00     81.52
11:20:39 PM IST     all     66.33      0.00     17.47      0.00      0.00     16.20
11:20:40 PM IST     all     78.48      0.00      2.78      0.00      0.00     18.73
11:20:41 PM IST     all     80.51      0.00      1.27      0.00      0.00     18.23
11:20:42 PM IST     all     77.38      0.00      1.54      0.00      0.00     21.08
11:20:43 PM IST     all     63.41      0.00      2.01      0.00      0.00     34.59
11:20:44 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:45 PM IST     all      0.00      0.00      0.25      0.25      0.00     99.50
11:20:46 PM IST     all      0.25      0.25      0.50      0.25      0.00     98.75
11:20:47 PM IST     all      0.25      1.01      0.76      1.52      0.00     96.46
11:20:48 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:49 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:50 PM IST     all      0.25      0.00      0.50      0.00      0.00     99.25
11:20:51 PM IST     all      0.25      0.00      0.50      0.00      0.00     99.25
11:20:52 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:20:53 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:20:54 PM IST     all     20.81      0.00     23.35      0.00      0.00     55.84
11:20:55 PM IST     all     75.00      0.00      4.55      0.00      0.00     20.45
11:20:56 PM IST     all     77.24      0.00      0.51      0.00      0.00     22.25
11:20:57 PM IST     all     76.88      0.00      2.76      0.00      0.00     20.35
11:20:58 PM IST     all     82.82      0.00      0.77      0.00      0.00     16.41
11:20:59 PM IST     all     31.00      0.00      1.50      0.00      0.00     67.50
11:21:00 PM IST     all      0.25      0.00      0.25      0.00      0.00     99.49
11:21:01 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:21:02 PM IST     all      0.50      1.50      1.75      2.00      0.00     94.26
11:21:03 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:04 PM IST     all      0.00      0.00      0.25      0.00      0.00     99.75
11:21:05 PM IST     all      0.25      0.00      0.00      0.00      0.00     99.75
11:21:06 PM IST     all      0.25      0.00      0.50      0.00      0.00     99.25
11:21:07 PM IST     all      0.25      0.00      0.25      0.00      0.00     99.50
11:21:08 PM IST     all      0.00      0.00      0.00      0.00      0.00    100.00
11:21:09 PM IST     all      0.25      0.00      0.25      0.00      0.00     99.50
11:21:10 PM IST     all     29.64      0.00     22.94      0.00      0.00     47.42
11:21:11 PM IST     all     75.83      0.00      4.58      0.00      0.00     19.59
11:21:12 PM IST     all     78.66      0.00      0.77      0.00      0.00     20.57
