Linux 4.15.0-211-generic (133414165dce) 	06/29/23 	_x86_64_	(96 CPU)

22:43:57        CPU     %user     %nice   %system   %iowait    %steal     %idle
23:08:41        all      7.83      0.02      0.99      0.00      0.00     91.16
23:08:42        all      7.02      0.01      0.92      0.00      0.00     92.05
23:08:43        all      7.95      0.02      0.95      0.00      0.00     91.08
23:08:44        all      8.12      0.04      0.93      0.00      0.00     90.91
23:08:45        all      2.79      0.03      0.94      0.00      0.00     96.24
23:08:46        all      0.68      0.03      1.99      0.00      0.00     97.30
23:08:47        all      0.22      0.01      0.91      0.00      0.00     98.86
23:08:48        all      0.22      0.03      0.89      0.00      0.00     98.86
23:08:49        all      0.21      0.02      0.94      0.00      0.00     98.83
23:08:50        all      0.18      0.03      0.97      0.00      0.00     98.82
23:08:51        all      0.20      0.02      0.90      0.00      0.00     98.88
23:08:52        all      0.20      0.03      0.94      0.00      0.00     98.83
23:08:53        all      0.27      0.03      0.86      0.00      0.00     98.84
23:08:54        all     27.90      0.01      4.23      0.00      0.00     67.85
23:08:55        all     31.86      0.03      2.06      0.00      0.00     66.05
23:08:56        all      8.94      0.01      2.20      0.00      0.00     88.85
23:08:57        all      7.15      0.01      0.90      0.00      0.00     91.94
23:08:58        all      8.25      0.01      0.97      0.00      0.00     90.77
23:08:59        all      7.89      0.02      0.98      0.00      0.00     91.11
23:09:00        all      8.36      0.01      1.12      0.00      0.00     90.51
23:09:01        all      8.57      0.00      0.97      0.00      0.00     90.46
23:09:02        all      8.17      0.02      0.97      0.01      0.00     90.83
23:09:03        all      0.14      0.01      0.98      0.00      0.00     98.87
23:09:04        all      0.20      0.03      0.92      0.00      0.00     98.85
23:09:05        all      0.20      0.02      0.93      0.00      0.00     98.85
23:09:06        all      0.59      0.02      1.93      0.00      0.00     97.46
23:09:07        all      0.34      0.02      0.99      0.01      0.00     98.63
23:09:08        all      0.58      0.02      1.36      0.04      0.00     98.00
23:09:09        all      0.29      0.01      0.90      0.00      0.00     98.80
23:09:10        all      4.81      0.02      1.08      0.00      0.00     94.09
23:09:11        all     46.81      0.02      5.15      0.00      0.00     48.02
23:09:12        all     12.63      0.01      1.39      0.00      0.00     85.97
23:09:13        all      6.15      0.01      1.16      0.00      0.00     92.68
23:09:14        all      7.53      0.00      0.96      0.00      0.00     91.51
23:09:15        all      8.44      0.01      0.96      0.00      0.00     90.59
23:09:16        all      9.75      0.01      1.71      0.00      0.00     88.53
23:09:17        all     10.50      0.01      1.14      0.00      0.00     88.35
23:09:18        all      7.77      0.00      1.25      0.00      0.00     90.97
23:09:19        all      3.12      0.02      1.08      0.00      0.00     95.78
23:09:20        all      0.21      0.04      0.93      0.00      0.00     98.82
23:09:21        all      0.28      0.04      0.88      0.00      0.00     98.80
23:09:22        all      0.21      0.02      0.93      0.00      0.00     98.84
23:09:23        all      0.25      0.02      0.91      0.00      0.00     98.82
23:09:24        all      0.23      0.03      0.91      0.00      0.00     98.83
23:09:25        all      1.11      0.02      1.00      0.00      0.00     97.87
23:09:26        all     48.60      0.02      4.17      0.00      0.00     47.22
23:09:27        all      7.33      0.01      1.96      0.00      0.00     90.70
23:09:28        all      6.56      0.00      1.24      0.01      0.00     92.19
23:09:29        all      7.12      0.02      0.87      0.00      0.00     91.99
23:09:30        all      8.25      0.00      0.94      0.00      0.00     90.81
23:09:31        all      7.95      0.00      0.90      0.00      0.00     91.14
23:09:32        all      8.41      0.00      0.95      0.00      0.00     90.64
23:09:33        all      8.08      0.00      0.97      0.00      0.00     90.95
23:09:34        all      0.58      0.04      0.90      0.00      0.00     98.47
23:09:35        all      0.21      0.02      0.94      0.00      0.00     98.83
23:09:36        all      0.44      0.04      1.35      0.00      0.00     98.17
23:09:37        all      0.37      0.00      1.49      0.00      0.00     98.14
23:09:38        all      0.18      0.02      0.94      0.00      0.00     98.86
23:09:39        all      0.19      0.04      0.95      0.00      0.00     98.82
23:09:40        all      0.21      0.02      0.97      0.00      0.00     98.80
23:09:41        all      0.24      0.01      0.90      0.00      0.00     98.85
23:09:42        all      0.16      0.01      0.99      0.00      0.00     98.84
23:09:43        all      0.21      0.04      0.93      0.00      0.00     98.82
23:09:44        all     17.52      0.00      3.20      0.00      0.00     79.28
23:09:45        all     38.12      0.03      1.70      0.00      0.00     60.14
23:09:46        all      2.50      0.02      1.87      0.01      0.00     95.60
23:09:47        all      7.48      0.03      1.75      0.00      0.00     90.74
23:09:48        all      7.73      0.00      0.96      0.00      0.00     91.32
23:09:49        all      8.03      0.01      0.93      0.00      0.00     91.03
23:09:50        all      7.83      0.01      0.99      0.00      0.00     91.17
23:09:51        all      7.93      0.00      0.94      0.00      0.00     91.13
23:09:52        all      6.96      0.00      0.97      0.00      0.00     92.06
23:09:53        all      0.20      0.02      0.95      0.00      0.00     98.83
23:09:54        all      0.21      0.04      0.96      0.00      0.00     98.79
23:09:55        all      0.19      0.05      0.97      0.00      0.00     98.79
23:09:56        all      0.24      0.01      0.95      0.00      0.00     98.80
23:09:57        all      0.60      0.03      1.91      0.00      0.00     97.46
23:09:58        all      0.21      0.01      0.93      0.00      0.00     98.85
23:09:59        all      0.21      0.04      0.98      0.01      0.00     98.76
23:10:00        all      0.25      0.02      0.95      0.00      0.00     98.78
23:10:01        all      0.24      0.02      0.91      0.00      0.00     98.83
23:10:02        all     40.63      0.01      3.62      0.00      0.00     55.74
23:10:03        all     20.42      0.01      1.55      0.00      0.00     78.02
23:10:04        all      5.02      0.02      1.52      0.01      0.00     93.42
23:10:05        all      7.81      0.01      0.86      0.00      0.00     91.32
23:10:06        all      8.72      0.01      1.08      0.00      0.00     90.19
23:10:07        all      9.07      0.02      2.01      0.00      0.00     88.91
23:10:08        all      8.84      0.02      1.21      0.02      0.00     89.91
23:10:09        all      7.79      0.02      1.11      0.03      0.00     91.05
23:10:10        all      2.94      0.02      1.00      0.00      0.00     96.03
23:10:11        all      0.29      0.04      0.85      0.00      0.00     98.82
23:10:12        all      0.27      0.03      0.92      0.00      0.00     98.78
23:10:13        all      0.22      0.03      0.96      0.00      0.00     98.79
23:10:14        all      0.20      0.03      0.95      0.00      0.00     98.82
23:10:15        all      0.17      0.01      0.98      0.00      0.00     98.84
23:10:16        all      0.22      0.02      0.95      0.00      0.00     98.81
23:10:17        all      0.66      0.02      1.87      0.00      0.00     97.45
23:10:18        all     24.25      0.00      3.37      0.00      0.00     72.37
23:10:19        all     35.57      0.02      1.83      0.00      0.00     62.59
23:10:20        all      2.22      0.01      1.26      0.00      0.00     96.51
23:10:21        all      7.03      0.01      1.34      0.01      0.00     91.61
23:10:22        all      8.44      0.01      0.90      0.00      0.00     90.65
23:10:23        all      7.67      0.02      0.95      0.00      0.00     91.36
23:10:24        all      8.29      0.01      1.05      0.00      0.00     90.65
23:10:25        all      8.59      0.02      0.94      0.00      0.00     90.45
23:10:26        all      6.62      0.05      1.00      0.00      0.00     92.32
23:10:27        all      0.63      0.03      2.01      0.00      0.00     97.34
23:10:28        all      0.19      0.03      1.14      0.00      0.00     98.64
23:10:29        all      0.22      0.02      0.97      0.00      0.00     98.79
23:10:30        all      0.19      0.03      1.00      0.00      0.00     98.78
23:10:31        all      0.16      0.02      0.96      0.00      0.00     98.86
23:10:32        all      0.17      0.02      0.97      0.00      0.00     98.84
23:10:33        all      0.20      0.03      0.96      0.00      0.00     98.81
23:10:34        all     41.85      0.05      4.45      0.00      0.00     53.64
23:10:35        all     23.47      0.03      1.69      0.00      0.00     74.80
23:10:36        all      4.82      0.01      1.20      0.00      0.00     93.97
23:10:37        all      8.26      0.02      1.85      0.00      0.00     89.87
23:10:38        all      7.91      0.00      0.98      0.00      0.00     91.11
23:10:39        all      8.21      0.01      0.93      0.00      0.00     90.85
23:10:40        all      7.91      0.02      0.93      0.00      0.00     91.14
23:10:41        all      8.67      0.02      0.90      0.00      0.00     90.41
23:10:42        all      2.44      0.04      0.90      0.00      0.00     96.62
23:10:43        all      0.22      0.04      0.96      0.00      0.00     98.78
23:10:44        all      0.20      0.03      0.93      0.00      0.00     98.84
23:10:45        all      0.21      0.05      0.97      0.00      0.00     98.77
23:10:46        all      0.20      0.04      0.98      0.00      0.00     98.78
23:10:47        all      0.68      0.03      1.95      0.00      0.00     97.34
23:10:48        all      0.23      0.04      0.97      0.00      0.00     98.76
23:10:49        all      0.25      0.06      0.92      0.00      0.00     98.77
23:10:50        all      6.88      0.04      1.18      0.00      0.00     91.90
23:10:51        all     49.60      0.02      4.15      0.00      0.00     46.23
23:10:52        all      9.40      0.04      1.47      0.00      0.00     89.10
23:10:53        all      4.66      0.02      1.46      0.00      0.00     93.86
23:10:54        all      8.92      0.00      0.92      0.00      0.00     90.17
23:10:55        all      8.06      0.04      0.98      0.00      0.00     90.92
23:10:56        all      8.16      0.00      0.90      0.00      0.00     90.94
23:10:57        all     13.41      0.01      2.00      0.00      0.00     84.58
23:10:58        all      7.69      0.00      0.99      0.00      0.00     91.32
23:10:59        all      6.21      0.01      1.18      0.00      0.00     92.60
23:11:00        all      0.23      0.02      0.92      0.00      0.00     98.83
23:11:01        all      0.21      0.02      0.95      0.00      0.00     98.82
23:11:02        all      0.26      0.05      0.89      0.00      0.00     98.80
23:11:03        all      0.27      0.01      0.89      0.00      0.00     98.83
23:11:04        all      0.20      0.03      0.94      0.00      0.00     98.83
23:11:05        all      0.19      0.03      0.94      0.00      0.00     98.84
23:11:06        all      0.28      0.03      0.88      0.00      0.00     98.81
23:11:07        all      0.59      0.01      1.97      0.00      0.00     97.43
23:11:08        all      0.19      0.03      0.94      0.00      0.00     98.84
23:11:09        all     40.78      0.04      4.65      0.02      0.00     54.50
23:11:10        all     26.75      0.02      1.83      0.02      0.00     71.37
23:11:11        all      3.42      0.01      1.29      0.00      0.00     95.27
23:11:12        all      8.16      0.02      1.12      0.01      0.00     90.69
23:11:13        all      7.53      0.02      1.01      0.00      0.00     91.44
23:11:14        all      7.81      0.01      0.92      0.00      0.00     91.26
23:11:15        all      8.14      0.01      1.09      0.00      0.00     90.76
23:11:16        all      8.79      0.02      0.97      0.00      0.00     90.21
23:11:17        all      6.94      0.01      2.08      0.00      0.00     90.97
23:11:18        all      0.24      0.03      0.89      0.00      0.00     98.84
23:11:19        all      0.18      0.03      0.94      0.00      0.00     98.85
23:11:20        all      0.21      0.03      0.97      0.00      0.00     98.79
23:11:21        all      0.19      0.01      0.95      0.00      0.00     98.85
23:11:22        all      0.26      0.02      0.90      0.00      0.00     98.82
23:11:23        all      0.24      0.02      0.90      0.00      0.00     98.84
23:11:24        all      0.23      0.02      0.91      0.00      0.00     98.84
23:11:25        all     27.16      0.02      4.53      0.00      0.00     68.30
23:11:26        all     44.02      0.02      1.98      0.00      0.00     53.98
23:11:27        all      3.45      0.01      2.27      0.00      0.00     94.27
23:11:28        all      6.36      0.00      0.95      0.00      0.00     92.69
23:11:29        all      7.23      0.02      0.91      0.00      0.00     91.84
23:11:30        all      8.11      0.01      0.98      0.00      0.00     90.89
23:11:31        all      7.84      0.00      0.96      0.00      0.00     91.19
23:11:32        all      8.46      0.01      0.99      0.00      0.00     90.54
23:11:33        all      7.50      0.01      1.05      0.00      0.00     91.44
23:11:34        all      0.24      0.02      0.89      0.00      0.00     98.85
23:11:35        all      0.16      0.03      1.00      0.00      0.00     98.81
23:11:36        all      0.22      0.01      0.96      0.00      0.00     98.81
23:11:37        all      0.64      0.04      2.08      0.00      0.00     97.24
23:11:38        all      0.22      0.02      0.88      0.00      0.00     98.88
23:11:39        all      0.23      0.02      0.92      0.00      0.00     98.83
23:11:40        all      0.19      0.02      0.95      0.00      0.00     98.84
23:11:41        all      2.48      0.01      1.06      0.00      0.00     96.44
23:11:42        all     48.98      0.01      4.40      0.00      0.00     46.61
23:11:43        all     15.80      0.01      1.94      0.00      0.00     82.24
23:11:44        all      4.84      0.02      1.19      0.00      0.00     93.95
23:11:45        all      9.78      0.01      0.96      0.00      0.00     89.25
23:11:46        all      7.78      0.01      1.18      0.00      0.00     91.03
23:11:47        all     10.96      0.00      1.90      0.00      0.00     87.14
23:11:48        all      8.35      0.00      0.95      0.00      0.00     90.70
23:11:49        all      7.66      0.01      0.94      0.00      0.00     91.39
23:11:50        all      5.06      0.00      1.11      0.00      0.00     93.84
23:11:51        all      0.20      0.02      0.96      0.00      0.00     98.82
23:11:52        all      0.24      0.01      0.93      0.00      0.00     98.82
23:11:53        all      0.23      0.03      0.94      0.00      0.00     98.80
23:11:54        all      0.23      0.01      0.93      0.00      0.00     98.83
23:11:55        all      0.23      0.02      0.90      0.00      0.00     98.85
23:11:56        all      0.21      0.02      0.91      0.00      0.00     98.86
23:11:57        all      0.63      0.02      1.86      0.00      0.00     97.49
23:11:58        all     35.41      0.03      3.60      0.01      0.00     60.95
23:11:59        all     31.42      0.03      1.87      0.00      0.00     66.67
23:12:00        all      2.62      0.03      1.58      0.00      0.00     95.77
23:12:01        all      8.55      0.01      1.07      0.00      0.00     90.37
23:12:02        all      7.21      0.01      0.94      0.00      0.00     91.83
23:12:03        all      8.84      0.01      1.08      0.00      0.00     90.07
23:12:04        all      8.55      0.03      1.01      0.00      0.00     90.40
23:12:05        all      7.72      0.02      1.00      0.00      0.00     91.26
23:12:06        all      7.23      0.01      1.38      0.00      0.00     91.38
23:12:07        all      0.64      0.02      2.00      0.00      0.00     97.35
23:12:08        all      0.27      0.03      0.89      0.00      0.00     98.81
23:12:09        all      0.55      0.04      1.27      0.01      0.00     98.12
23:12:10        all      0.43      0.03      1.19      0.03      0.00     98.32
23:12:11        all      0.19      0.04      0.97      0.00      0.00     98.80
23:12:12        all      0.16      0.03      1.09      0.00      0.00     98.73
23:12:13        all      0.18      0.04      0.96      0.00      0.00     98.82
23:12:14        all      2.19      0.03      1.03      0.00      0.00     96.75
23:12:15        all     46.74      0.07      3.98      0.00      0.00     49.20
23:12:16        all     16.03      0.04      1.88      0.00      0.00     82.04
23:12:17        all      8.57      0.03      2.36      0.02      0.00     89.02
23:12:18        all      7.22      0.01      1.09      0.00      0.00     91.67
23:12:19        all      8.21      0.02      0.99      0.00      0.00     90.77
23:12:20        all      8.55      0.05      1.05      0.02      0.00     90.33
23:12:21        all      7.17      0.03      1.03      0.00      0.00     91.77
23:12:22        all      7.87      0.05      0.97      0.00      0.00     91.11
23:12:23        all      3.53      0.06      0.95      0.00      0.00     95.46
23:12:24        all      0.23      0.04      1.01      0.00      0.00     98.72
23:12:25        all      0.23      0.05      1.00      0.00      0.00     98.72
23:12:26        all      0.20      0.05      0.98      0.00      0.00     98.77
23:12:27        all      0.61      0.06      1.98      0.00      0.00     97.35
23:12:28        all      0.21      0.06      1.02      0.00      0.00     98.71
23:12:29        all      0.21      0.06      0.95      0.00      0.00     98.78
23:12:30        all      0.23      0.04      0.97      0.00      0.00     98.76
23:12:31        all      0.21      0.06      0.98      0.00      0.00     98.75
23:12:32        all     17.24      0.04      3.38      0.00      0.00     79.34
23:12:33        all     52.34      0.09      1.74      0.00      0.00     45.83
23:12:34        all      2.31      0.01      1.52      0.00      0.00     96.16
23:12:35        all      6.82      0.00      1.12      0.00      0.00     92.06
23:12:36        all      7.30      0.05      1.01      0.00      0.00     91.64
23:12:37        all     10.29      0.03      2.09      0.00      0.00     87.59
23:12:38        all      8.11      0.03      1.03      0.00      0.00     90.83
23:12:39        all      8.33      0.02      1.03      0.00      0.00     90.61
23:12:40        all      8.76      0.03      1.00      0.00      0.00     90.21
23:12:41        all      0.61      0.05      1.02      0.00      0.00     98.32
23:12:42        all      0.22      0.04      0.98      0.00      0.00     98.76
23:12:43        all      0.23      0.04      0.98      0.00      0.00     98.75
23:12:44        all      0.18      0.06      1.05      0.00      0.00     98.71
23:12:45        all      0.20      0.03      1.02      0.00      0.00     98.75
23:12:46        all      0.20      0.05      1.01      0.00      0.00     98.74
23:12:47        all      0.63      0.03      1.93      0.00      0.00     97.41
23:12:48        all     37.44      0.03      3.77      0.00      0.00     58.76
23:12:49        all     28.09      0.05      1.90      0.00      0.00     69.95
23:12:50        all      2.74      0.02      1.51      0.00      0.00     95.74
23:12:51        all      6.71      0.02      1.07      0.00      0.00     92.21
23:12:52        all      8.60      0.04      1.07      0.00      0.00     90.30
23:12:53        all      7.73      0.05      1.00      0.00      0.00     91.21
23:12:54        all      8.11      0.05      1.08      0.00      0.00     90.76
23:12:55        all      6.53      0.01      1.05      0.00      0.00     92.41
23:12:56        all      6.36      0.05      1.09      0.00      0.00     92.50
23:12:57        all      0.64      0.01      2.00      0.00      0.00     97.35
23:12:58        all      0.19      0.05      0.98      0.00      0.00     98.78
23:12:59        all      0.14      0.03      1.05      0.00      0.00     98.78
23:13:00        all      0.23      0.03      1.04      0.00      0.00     98.70
23:13:01        all      0.17      0.03      1.04      0.00      0.00     98.76
23:13:02        all      0.15      0.06      1.03      0.00      0.00     98.76
23:13:03        all      8.94      0.04      1.21      0.00      0.00     89.81
23:13:04        all     48.47      0.03      5.01      0.00      0.00     46.50
